Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
210000,DENİZLİ ,20587208,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2006,207000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
199000,KAHRAMANMARAŞ ,20022148,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2011,132000,1398,70,4.2,45,"2 değişen, 11 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
260000,İSTANBUL ,20587050,22 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2011,192000,1560,110,4.8,55,2 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
155000,BARTIN ,20587029,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2005,250000,1399,68,4.3,45,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
284000,GAZİANTEP ,20587114,22 Temmuz 2022,Ford,Fiesta,1.5 TDCi Titanium,2014,265000,1498,75,3.7,42,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
144000,MANİSA ,20468163,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2006,350,1399,68,4.3,45,3 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
175000,KÜTAHYA ,20587093,22 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2007,175000,1388,80,6.2,45,2 değişen,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
115000,KAYSERİ ,20587005,22 Temmuz 2022,Ford,Escort,1.6 CLX,1999,192000,1597,90,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
321000,KAHRAMANMARAŞ ,17881116,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2012,206000,1560,95,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
260000,ISPARTA ,20144281,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2011,203750,1560,110,4.8,55,"2 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
299500,HATAY ,20586926,22 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium X,2011,160000,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
370000,ŞANLIURFA ,20586758,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2015,210000,1560,95,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
270000,KAHRAMANMARAŞ ,20586783,22 Temmuz 2022,Ford,Fiesta,1.25 Trend,2013,152000,1242,82,5.2,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
200000,İSTANBUL ,20071117,22 Temmuz 2022,Ford,Fiesta,1.25 Flair,2000,56000,1242,75,7.4,40,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
175000,ÇORUM ,20586526,22 Temmuz 2022,Ford,Fiesta,1.25 Trend,2011,252000,1242,82,5.7,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
740000,TOKAT ,20563426,22 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2022,0,1497,123,6.5,52,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
685000,TOKAT ,20563403,22 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2022,0,1497,123,5.8,52,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
348500,ERZURUM ,20586572,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Titanium X,2011,185000,1560,115,4.6,53,2 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
45500,ESKİŞEHİR ,20584600,22 Temmuz 2022,Ford,Taunus,1.6 GT,1991,200000,1592,101,0.0,54,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
152000,MANİSA ,20584538,22 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,271000,1596,100,6.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
364500,İSTANBUL ,20586573,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2013,162000,1560,95,4.2,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
284000,KOCAELİ ,20585688,22 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,103000,1596,100,6.7,55,"3 değişen, 3 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
225000,İSTANBUL ,20584645,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2008,245000,1560,90,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
379000,TOKAT ,20583899,22 Temmuz 2022,Ford,Focus,1.6 SCTi Titanium,2011,182000,1597,182,6.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
258000,DİYARBAKIR ,20586451,22 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Collection,2010,215800,1596,115,6.6,55,"1 değişen, 5 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
99000,AMASYA ,20585489,22 Temmuz 2022,Ford,Fiesta,1.25 Flair,1998,225000,1242,75,7.1,42,12 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
259500,ANKARA ,20583271,22 Temmuz 2022,Ford,Focus,1.6 Collection,2005,127800,1596,100,6.8,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
177000,OSMANİYE ,20583702,22 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2004,268000,1388,80,6.3,45,"3 değişen, 7 boyalı",0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
225000,HATAY ,20582797,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,189000,1398,70,4.2,45,"1 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
185000,DENİZLİ ,20585599,22 Temmuz 2022,Ford,Focus,1.6 Comfort,2002,225000,1596,100,6.8,55,11 boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
368000,GAZİANTEP ,20586448,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2016,220000,1560,95,4.5,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
247000,İSTANBUL ,20586538,22 Temmuz 2022,Ford,Mondeo,2.0 TDCi Titanium,2008,274000,1997,130,7.1,70,8 boyalı,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
50000,ESKİŞEHİR ,20585910,22 Temmuz 2022,Ford,Taunus,2.0 GTS,1991,226000,1993,101,0.0,62,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
264000,İSTANBUL ,20585665,22 Temmuz 2022,Ford,Mondeo,1.6 Titanium,2012,200000,1596,160,6.8,70,"2 değişen, 7 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
545000,SİVAS ,20582562,22 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2017,51000,1596,125,6.3,55,Tamamı orjinal,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
207250,ADANA ,20585867,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2012,240000,1398,70,4.2,45,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
195000,HATAY ,20585713,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,230000,1398,70,4.2,45,"4 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
350000,ANKARA ,20585595,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Titanium X,2010,153500,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
180000,GÜMÜŞHANE ,20583801,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2004,224271,1399,68,4.3,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
65000,VAN ,20584772,22 Temmuz 2022,Ford,Mondeo,2.0 Ghia,1997,238000,1988,130,0.0,61,Tamamı boyalı,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
257500,SAKARYA ,20583703,22 Temmuz 2022,Ford,Mondeo,1.6 Titanium,2007,205000,1596,125,7.4,70,4 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
325000,MANİSA ,20585647,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Titanium,2011,188000,1560,115,4.6,53,"4 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
300000,KAHRAMANMARAŞ ,20583087,22 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2010,224000,1560,110,4.5,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
625000,İSTANBUL ,19706246,22 Temmuz 2022,Ford,Focus,1.5 Ti-VCT Trend X,2020,15000,1497,123,5.8,52,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
170000,ADANA ,20582589,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2004,348000,1399,68,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
415000,ANKARA ,20582838,22 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Titanium,2012,114000,1596,125,6.0,55,Tamamı orjinal,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
200000,ADANA ,20584966,22 Temmuz 2022,Ford,Focus,1.6 Collection,2005,281000,1596,100,6.8,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
260000,ANKARA ,20586410,22 Temmuz 2022,Ford,Focus,1.6 Collection,2007,230000,1596,100,7.5,55,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
197500,AĞRI ,20586006,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2009,213500,1399,68,4.3,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
329999,ANKARA ,20585025,22 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium X,2009,233000,1560,110,4.5,55,1 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
330000,HATAY ,18959088,22 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2014,145000,1596,125,5.9,55,"1 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
290000,BURSA ,20585295,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2011,189000,1398,70,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
170000,GAZİANTEP ,20583199,22 Temmuz 2022,Ford,Focus,1.6 Ghia,2000,328000,1596,100,6.9,55,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
418000,ADANA ,20585864,22 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Style,2016,60000,1596,125,6.0,55,5 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
213000,DENİZLİ ,20583002,22 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2006,242000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
420000,İSTANBUL ,20584005,22 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2015,152222,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
235000,ANKARA ,20585319,22 Temmuz 2022,Ford,Focus,1.6 Collection,2004,187700,1596,100,6.8,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
167000,İZMİR ,20585939,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2004,195000,1560,110,4.9,55,"6 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
79000,İSTANBUL ,20584593,22 Temmuz 2022,Ford,Fiesta,1.25 Flair,1999,280000,1242,75,7.4,40,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
195000,ANTALYA ,20582629,22 Temmuz 2022,Ford,Focus,1.6 Comfort,2004,197430,1596,100,6.8,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
210000,KAYSERİ ,20585140,22 Temmuz 2022,Ford,Focus,1.6 Trend,2006,160000,1596,100,6.7,55,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
445000,DİYARBAKIR ,20584227,22 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2015,173000,1499,120,4.2,55,3 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
85000,ANKARA ,20583938,22 Temmuz 2022,Ford,Escort,1.6 Ghia,1997,156000,1597,90,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
65000,AFYONKARAHİSAR ,20583683,22 Temmuz 2022,Ford,Escort,1.6 CLX,1995,280000,1597,90,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
164000,KONYA ,20586166,22 Temmuz 2022,Ford,Focus,1.6 Ambiente,1999,178000,1596,100,6.9,55,1 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
270000,ŞANLIURFA ,20584144,22 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2010,360000,1560,90,4.7,55,6 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
163000,KIRIKKALE ,20584715,22 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,276000,1596,100,6.9,55,"1 değişen, 5 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
260000,İSTANBUL ,20106404,22 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend,2013,163000,1498,75,3.7,42,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
225000,BURSA ,20584918,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2004,144000,1399,68,4.3,45,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
240000,ADANA ,20585430,22 Temmuz 2022,Ford,Fiesta,1.4 Titanium,2009,218000,1388,96,5.7,42,Tamamı orjinal,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
935000,MERSİN ,20583877,22 Temmuz 2022,Ford,Mondeo,1.5 Titanium,2020,15000,1498,165,6.3,62,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
200000,DENİZLİ ,20583818,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Trend,2006,290000,1560,110,4.9,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
200000,ANTALYA ,20584344,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,287350,1398,70,4.2,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
145000,İSTANBUL ,20585380,22 Temmuz 2022,Ford,Focus,1.8 TDCi Comfort,2003,261000,1753,100,5.2,55,"2 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
225000,SAKARYA ,20584803,22 Temmuz 2022,Ford,Fiesta,1.4 Titanium X,2011,179000,1388,96,5.7,42,"1 değişen, 4 boyalı",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
355000,İSTANBUL ,20582713,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2014,137495,1560,95,4.2,53,"3 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
245000,KOCAELİ ,20585018,22 Temmuz 2022,Ford,Fiesta,1.25 My Fiesta,2011,139000,1242,82,5.7,42,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
319950,İZMİR ,20584124,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2013,176000,1560,95,4.2,53,"1 değişen, 11 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
245000,ADANA ,20582980,22 Temmuz 2022,Ford,Fiesta,1.4 Comfort,2004,137964,1388,80,6.4,45,4 boyalı,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
330000,BURSA ,20585263,22 Temmuz 2022,Ford,Focus,1.6 TDCi Trend X,2013,175000,1560,95,4.2,53,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
292500,ANKARA ,20583138,22 Temmuz 2022,Ford,Focus,1.6 Comfort,2011,141500,1596,100,6.7,55,1 değişen,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
340000,DİYARBAKIR ,20582528,22 Temmuz 2022,Ford,Fiesta,1.6 Trend,2013,73000,1596,105,5.9,42,1 değişen,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
225000,BİNGÖL ,20583243,22 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2008,295000,1560,110,4.8,55,2 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
280000,ANKARA ,20585964,22 Temmuz 2022,Ford,Focus,1.6 Trend,2006,143500,1596,100,6.7,55,3 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
146000,OSMANİYE ,20583298,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2004,257000,1399,68,4.3,45,"2 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
565000,DİYARBAKIR ,20582817,22 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2017,33040,1499,120,4.2,55,"2 değişen, 1 boyalı",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
455500,MARDİN ,20584310,22 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,140000,1499,120,4.2,55,Belirtilmemiş,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
235000,ADANA ,20584136,22 Temmuz 2022,Ford,Focus,1.6 Ghia,2004,239000,1596,100,6.8,55,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
249000,İSTANBUL ,20585375,22 Temmuz 2022,Ford,Fiesta,1.5 TDCi Trend,2013,186000,1498,75,3.7,42,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
220000,DİYARBAKIR ,20583303,22 Temmuz 2022,Ford,Fiesta,1.4 TDCi Titanium X,2012,239000,1398,70,4.2,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
269000,TRABZON ,17930510,22 Temmuz 2022,Ford,Fiesta,1.4 Titanium,2013,108000,1388,96,5.7,42,"1 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
395000,İSTANBUL ,20586062,22 Temmuz 2022,Ford,Fiesta,1.0 GTDi Titanium,2015,70000,999,100,4.9,42,1 boyalı,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
258000,İZMİR ,20075215,22 Temmuz 2022,Ford,Fiesta,1.25 Trend X,2015,78000,1242,82,5.2,42,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
300000,KARS ,20026935,22 Temmuz 2022,Ford,Fiesta,1.25 Trend,2013,146000,1242,82,5.2,42,Tamamı orjinal,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
449500,ŞANLIURFA ,20585506,22 Temmuz 2022,Ford,Focus,1.5 TDCi Style,2015,200000,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
195000,KONYA ,20379607,22 Temmuz 2022,Ford,Fusion,1.6 TDCi Lux,2007,264000,1560,90,4.5,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
81000,KAYSERİ ,19225356,22 Temmuz 2022,Ford,Escort,1.6 CLX,1994,55000,1597,90,0.0,55,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
195000,KAYSERİ ,19585505,22 Temmuz 2022,Ford,C-Max,1.6 TDCi Ghia,2004,315000,1560,110,4.9,55,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
300000,İSTANBUL ,19536267,21 Temmuz 2022,Ford,Fiesta,1.25 My Fiesta,2013,124000,1242,82,5.7,42,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
215000,BATMAN ,20585109,21 Temmuz 2022,Ford,Fiesta,1.4 TDCi Trend,2011,240000,1398,70,4.2,45,"3 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
262500,İSTANBUL ,20585035,21 Temmuz 2022,Ford,Fiesta,1.25 Trend X,2014,84000,1242,82,5.2,42,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
157000,AYDIN ,20442243,21 Temmuz 2022,Ford,Focus,1.6 Ambiente,2000,257600,1596,100,6.9,55,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
295000,GAZİANTEP ,18667081,21 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2012,270000,1560,115,4.2,53,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
317500,ANTALYA ,20584323,21 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2014,197000,1596,125,5.9,55,"2 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
389500,KONYA ,17524056,21 Temmuz 2022,Ford,C-Max,1.6 TDCi Trend,2013,137250,1560,115,4.6,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
289500,MARDİN ,20559736,21 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2013,260000,1560,95,4.2,53,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
195000,MALATYA ,19205960,21 Temmuz 2022,Ford,Focus,1.6 Ambiente,2001,250000,1596,100,6.9,55,4 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
220000,KAHRAMANMARAŞ ,20003701,21 Temmuz 2022,Ford,Focus,1.6 Ghia,2004,183000,1596,100,6.8,55,3 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
294000,AKSARAY ,19229686,21 Temmuz 2022,Ford,Fiesta,1.25 Trend,2013,84000,1242,82,5.2,42,Belirtilmemiş,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
527500,BARTIN ,19193844,21 Temmuz 2022,Ford,Focus,1.5 TDCi Titanium,2016,120000,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
176000,MALATYA ,20533457,21 Temmuz 2022,Ford,Focus,1.6 TDCi Ghia,2005,271000,1560,110,4.8,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
187500,SAMSUN ,19942081,21 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,255000,1399,68,4.3,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
282000,AYDIN ,20582411,21 Temmuz 2022,Ford,Focus,1.6 TDCi Collection,2011,157700,1560,90,4.7,55,2 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
185000,ADANA ,20582302,21 Temmuz 2022,Ford,Fiesta,1.4 TDCi Comfort,2007,219000,1399,68,4.3,45,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
475000,İZMİR ,20582375,21 Temmuz 2022,Ford,Focus,1.6 Ti-VCT Trend X,2015,40000,1596,125,6.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
339500,AMASYA ,20582334,21 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2014,178000,1560,115,4.2,53,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
440000,KOCAELİ ,20582256,21 Temmuz 2022,Ford,Focus,1.6 TDCi Titanium,2013,91000,1560,115,4.2,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
375000,ANKARA ,20582379,21 Temmuz 2022,Ford,Focus,1.6 TDCi Style,2013,122500,1560,115,4.2,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
488500,BALIKESİR ,20582263,21 Temmuz 2022,Ford,Focus,1.5 TDCi Trend X,2017,185700,1499,120,4.2,55,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
315000,İSTANBUL ,20582166,21 Temmuz 2022,Ford,Focus,1.6 TDCi Trend,2012,203500,1560,95,4.2,53,4 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
